name,web_name,position,team,element,kickoff_time,opponent_team,total_points,value,was_home,team_last_5_points_h2h,team_last_5_points_vs_all,tot_assists_last_5_h2h,tot_assists_last_5,tot_bonus_last_5_h2h,tot_bonus_last_5,tot_bps_last_5_h2h,tot_bps_last_5,tot_clean_sheets_last_5_h2h,tot_clean_sheets_last_5,tot_goals_conceded_last_5_h2h,tot_goals_conceded_last_5,tot_goals_scored_last_5_h2h,tot_goals_scored_last_5,tot_own_goals_last_5_h2h,tot_own_goals_last_5,tot_penalties_missed_last_5_h2h,tot_penalties_missed_last_5,tot_penalties_saved_last_5_h2h,tot_penalties_saved_last_5,tot_red_cards_last_5_h2h,tot_red_cards_last_5,tot_yellow_cards_last_5_h2h,tot_yellow_cards_last_5,tot_saves_last_5_h2h,tot_saves_last_5,tot_total_points_last_5_h2h,tot_total_points_last_5,tot_team_points_last_5_h2h,tot_team_points_last_5,avg_ict_index_last_5_h2h,avg_ict_index_last_5,avg_influence_last_5_h2h,avg_influence_last_5,avg_creativity_last_5_h2h,avg_creativity_last_5,avg_threat_last_5_h2h,avg_threat_last_5,avg_selected_last_5_h2h,avg_selected_last_5,avg_minutes_last_5_h2h,avg_minutes_last_5
Kaden Rodney,Rodney,MID,Crystal Palace,647,2024-11-30T15:00:00Z,Ipswich Town,0.0,45,False,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580.0,2591.0,0.0,0.0
Callum Hudson-Odoi,Hudson-Odoi,MID,Nott'm Forest,434,2024-11-30T15:00:00Z,Ipswich,3.6,54,True,9,9,0,0,0,2,20,67,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,19,4,7,5.0,5.0,11.0,15.0,23.0,21.0,19.0,17.0,249228.0,241029.0,83.0,81.0
Armel Bella-Kotchap,Bella-Kotchap,DEF,Southampton,456,2024-11-29T20:00:00Z,Chelsea,0.0,39,True,4,4,0,0,0,0,39,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,6,4,1.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,25659.0,50261.0,60.0,0.0
Rodrigo Martins Gomes,R.Gomes,MID,Wolverhampton Wanderers,563,2024-11-30T15:00:00Z,Everton,1.0,52,False,8,8,0,0,0,0,2,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,8,1.0,2.0,2.0,2.0,8.0,9.0,3.0,4.0,8068.0,8073.0,27.0,33.0
Lamare Bogarde,Bogarde,DEF,Aston Villa,598,2024-12-01T13:30:00Z,Brentford,0.0,40,True,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12621.0,35514.0,2.0,11.0
Noussair Mazraoui,Mazraoui,DEF,Manchester United,594,2024-12-01T13:30:00Z,Arsenal,3.0,46,False,8,8,0,0,0,2,17,91,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,9,3.0,3.0,24.0,22.0,8.0,9.0,2.0,2.0,1566345.0,1602571.0,82.0,81.0
Cameron Archer,Archer,FWD,Southampton,27,2024-11-29T20:00:00Z,Chelsea,1.8,50,True,4,4,1,0,0,0,26,19,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,4,1.0,1.0,7.0,1.0,3.0,4.0,4.0,6.0,424743.0,260384.0,33.0,66.0
Ezri Konsa Ngoyo,Konsa,DEF,Aston Villa,44,2024-12-01T13:30:00Z,Brentford,0.8,44,True,2,2,0,0,0,0,70,21,1,0,7,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2,8,1,3.0,1.0,15.0,11.0,13.0,2.0,3.0,1.0,323172.0,1018977.0,86.0,68.0
Pedro Porro,Pedro Porro,DEF,Spurs,495,2024-12-01T13:30:00Z,Fulham,4.6,55,True,7,7,0,1,0,2,65,90,1,1,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,25,5,8,4.0,6.0,14.0,27.0,18.0,22.0,3.0,8.0,2591619.0,3008623.0,90.0,90.0
Alfie Devine,Devine,MID,Spurs,485,2024-12-01T13:30:00Z,Fulham,0.0,45,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6644.0,6638.0,0.0,0.0
Elkan Baggott,Baggott,DEF,Ipswich,261,2024-11-30T15:00:00Z,Nott'm Forest,0.0,40,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.0,1966.0,0.0,0.0
Erling Haaland,Haaland,FWD,Manchester City,351,2024-12-01T16:00:00Z,Nottingham Forest,3.4,151,True,3,3,0,0,0,0,12,47,0,0,2,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,14,0,0,9.0,9.0,16.0,13.0,8.0,9.0,68.0,63.0,6951796.0,6773082.0,90.0,90.0
Leif Davis,Davis,DEF,Ipswich,267,2024-11-30T15:00:00Z,Nott'm Forest,3.4,45,False,5,5,0,0,0,2,19,52,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,18,1,6,6.0,6.0,19.0,23.0,36.0,31.0,8.0,9.0,257554.0,249159.0,90.0,90.0
Virgil van Dijk,Virgil,DEF,Liverpool,339,2024-12-01T16:00:00Z,Newcastle United,5.0,63,False,13,13,0,1,0,0,71,90,1,2,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,23,14,14,3.0,5.0,20.0,26.0,4.0,7.0,10.0,13.0,1327142.0,2130519.0,77.0,90.0
Bilal El Khannouss,El Khannouss,MID,Leicester City,635,2024-11-30T15:00:00Z,West Ham United,1.0,49,True,1,1,0,0,0,0,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,3664.0,3683.0,26.0,27.0
Konstantinos Mavropanos,Mavropanos,DEF,West Ham,528,2024-11-30T17:30:00Z,Arsenal,0.4,44,True,7,7,0,0,3,0,44,18,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,4,5,3.0,1.0,17.0,7.0,1.0,0.0,9.0,0.0,15024.0,18046.0,42.0,31.0
Matt Turner,Turner,GK,Crystal Palace,445,2024-11-30T15:00:00Z,Ipswich Town,0.0,40,False,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313713.0,1301727.0,0.0,0.0
Juan Larios López,Larios,DEF,Southampton,464,2024-11-29T20:00:00Z,Chelsea,0.0,40,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6947.0,8255.0,0.0,0.0
Harry Toffolo,Toffolo,DEF,Nott'm Forest,444,2024-11-30T15:00:00Z,Ipswich,0.0,43,True,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6139.0,6149.0,0.0,0.0
Toby Collyer,Collyer,MID,Manchester United,613,2024-12-01T13:30:00Z,Arsenal,0.0,45,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923.0,5612.0,0.0,0.0
Asher Agbinone,Agbinone,MID,Crystal Palace,646,2024-11-30T15:00:00Z,Ipswich Town,0.2,45,False,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4558.0,4587.0,0.0,0.0
Kadan Young,Young,MID,Aston Villa,656,2024-12-01T13:30:00Z,Brentford,0.0,45,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13572.0,26499.0,0.0,0.0
Caleb Wiley,Wiley,DEF,Chelsea,575,2024-12-01T13:30:00Z,Southampton,0.0,40,False,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2475.0,2446.0,0.0,0.0
Ethan Pinnock,Pinnock,DEF,Brentford,104,2024-11-30T15:00:00Z,Aston Villa,2.2,45,False,10,10,0,0,0,0,47,63,0,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,4,9,3.0,4.0,17.0,28.0,7.0,10.0,6.0,4.0,169919.0,132476.0,72.0,90.0
William Saliba,Saliba,DEF,Arsenal,18,2024-11-30T17:30:00Z,Manchester United,2.4,60,True,8,8,0,0,3,1,88,90,1,1,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,14,10,8,2.0,3.0,17.0,19.0,2.0,7.0,3.0,1.0,3048643.0,2427925.0,86.0,86.0
Altay Bayindir,Bayindir,GK,Manchester United,367,2024-12-01T13:30:00Z,Arsenal,0.0,43,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5324.0,9535.0,0.0,0.0
Rodrigo Bentancur,Bentancur,MID,Spurs,480,2024-12-01T13:30:00Z,Fulham,1.8,50,True,7,7,0,0,0,1,16,37,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,9,8,8,2.0,2.0,7.0,12.0,6.0,2.0,3.0,6.0,15551.0,18433.0,28.0,33.0
Dominic Solanke-Mitchell,Solanke,FWD,Spurs,82,2024-12-01T13:30:00Z,Fulham,5.0,76,True,7,7,0,2,0,3,20,118,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,28,2,8,3.0,6.0,12.0,27.0,3.0,6.0,14.0,32.0,1420555.0,1452563.0,36.0,68.0
Chris Richards,C.Richards,DEF,Crystal Palace,194,2024-11-30T15:00:00Z,Ipswich Town,0.2,44,False,6,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11171.0,11037.0,0.0,0.0
Rayan Aït-Nouri,Aït-Nouri,DEF,Wolverhampton Wanderers,533,2024-11-30T15:00:00Z,Everton,3.0,48,False,8,8,0,0,0,0,50,50,1,1,1,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,15,12,11,8,3.0,3.0,16.0,18.0,4.0,4.0,8.0,9.0,301184.0,1392761.0,48.0,90.0
James Justin,Justin,DEF,Leicester City,295,2024-11-30T15:00:00Z,West Ham United,0.4,46,True,1,1,0,0,0,0,-1,-9,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2.0,2.0,13.0,12.0,5.0,3.0,2.0,2.0,440989.0,426234.0,70.0,66.0
Joshua Zirkzee,Zirkzee,FWD,Manchester United,389,2024-12-01T13:30:00Z,Arsenal,4.0,66,False,8,8,0,0,0,3,15,79,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,20,1,9,4.0,4.0,17.0,17.0,8.0,7.0,12.0,12.0,195930.0,191406.0,29.0,32.0
Martin Ødegaard,Ødegaard,MID,Arsenal,13,2024-11-30T17:30:00Z,Manchester United,4.2,82,True,8,8,1,2,0,3,80,111,1,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,25,10,8,6.0,7.0,17.0,26.0,23.0,34.0,21.0,13.0,1851041.0,410278.0,78.0,59.0
Cesare Casadei,Casadei,MID,Chelsea,158,2024-12-01T13:30:00Z,Southampton,0.0,44,False,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14271.0,14445.0,0.0,0.0
Jaden Philogene,Jaden,MID,Aston Villa,569,2024-12-01T13:30:00Z,Brentford,0.8,53,True,2,2,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,4558.0,4590.0,21.0,26.0
Mario Lemina,Mario Jr.,MID,Wolverhampton Wanderers,557,2024-11-30T15:00:00Z,Everton,3.0,50,False,8,8,0,2,0,1,44,96,2,1,2,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,17,11,8,2.0,4.0,8.0,25.0,3.0,11.0,4.0,2.0,16929.0,44112.0,53.0,73.0
Adam Wharton,Wharton,MID,Crystal Palace,216,2024-11-30T15:00:00Z,Ipswich Town,0.6,47,False,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,25115.0,24076.0,17.0,3.0
Luis Sinisterra,Sinisterra,MID,Bournemouth,80,2024-11-30T15:00:00Z,Tottenham Hotspur,0.0,49,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24587.0,22437.0,0.0,0.0
Michael Keane,Keane,DEF,Everton,228,2024-12-01T13:30:00Z,Wolverhampton Wanderers,0.6,43,True,3,3,1,0,2,0,35,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1,2,2.0,1.0,8.0,4.0,4.0,1.0,4.0,5.0,252498.0,1149957.0,32.0,25.0
Omar Richards,O.Richards,DEF,Nott'm Forest,438,2024-11-30T15:00:00Z,Ipswich,0.0,45,True,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142.0,2164.0,0.0,0.0
Álex Moreno Lopera,Alex Moreno,DEF,Nott'm Forest,26,2024-11-30T15:00:00Z,Ipswich,2.6,44,True,9,9,0,1,0,0,11,48,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,7,1.0,2.0,9.0,16.0,4.0,6.0,1.0,2.0,86535.0,81732.0,40.0,65.0
Stephy Mavididi,Mavididi,MID,Leicester City,298,2024-11-30T15:00:00Z,West Ham United,0.8,53,True,1,1,0,0,0,0,3,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,2.0,2.0,5.0,6.0,15.0,12.0,5.0,5.0,88897.0,82274.0,36.0,30.0
Anthony Gordon,Gordon,MID,Newcastle United,398,2024-11-30T15:00:00Z,Liverpool,3.0,72,True,7,7,1,2,2,0,69,68,2,2,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22,18,2,8,6.0,6.0,19.0,12.0,19.0,26.0,18.0,17.0,694542.0,931148.0,66.0,73.0
Diego Carlos Santos Silva,Diego Carlos,DEF,Aston Villa,35,2024-12-01T13:30:00Z,Brentford,0.2,45,True,2,2,0,0,0,0,22,-13,0,0,5,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,8,1,2.0,2.0,11.0,6.0,1.0,1.0,3.0,10.0,39374.0,50748.0,44.0,50.0
Facundo Pellistri Rebollo,Pellistri,MID,Manchester United,384,2024-12-01T13:30:00Z,Arsenal,0.0,50,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6467.0,853.0,0.0,0.0
Trent Alexander-Arnold,Alexander-Arnold,DEF,Liverpool,311,2024-12-01T16:00:00Z,Newcastle United,2.4,69,False,13,13,1,0,3,2,90,77,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,13,14,14,5.0,3.0,15.0,13.0,29.0,16.0,5.0,3.0,2678873.0,2652237.0,79.0,48.0
Josh King,King,MID,Fulham,604,2024-12-01T13:30:00Z,Brighton & Hove Albion,0.0,45,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10146.0,10090.0,0.0,0.0
Matt O'Riley,O'Riley,MID,Brighton & Hove Albion,629,2024-11-29T20:00:00Z,Fulham,2.0,55,False,8,8,0,0,0,2,7,46,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,12,1,8,2.0,2.0,8.0,10.0,1.0,2.0,8.0,10.0,4503.0,5323.0,24.0,28.0
Wanya Marçal-Madivádua,Marcal,MID,Leicester City,297,2024-11-30T15:00:00Z,West Ham United,0.0,45,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.0,1862.0,0.0,0.0
Jamal Lewis,Lewis,DEF,Newcastle United,408,2024-11-30T15:00:00Z,Liverpool,0.0,40,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6110.0,21462.0,0.0,0.0
Jørgen Strand Larsen,Strand Larsen,FWD,Wolverhampton Wanderers,566,2024-11-30T15:00:00Z,Everton,5.4,56,False,8,8,0,1,0,4,24,138,0,1,1,8,0,3,0,0,0,0,0,0,0,0,0,1,0,0,5,31,1,8,7.0,7.0,29.0,32.0,11.0,11.0,33.0,28.0,276185.0,298640.0,86.0,86.0
Jack Harrison,Harrison,MID,Everton,224,2024-12-01T13:30:00Z,Wolverhampton Wanderers,1.0,53,True,3,3,1,0,4,0,62,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,4,6,2,4.0,0.0,16.0,0.0,21.0,2.0,8.0,1.0,76715.0,15278.0,59.0,16.0
Riccardo Calafiori,Calafiori,DEF,Arsenal,578,2024-11-30T17:30:00Z,Manchester United,1.2,58,True,8,8,0,0,0,0,3,20,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,8,1.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,172113.0,161585.0,24.0,29.0
Luke Cundle,Cundle,MID,Wolverhampton Wanderers,540,2024-11-30T15:00:00Z,Everton,0.0,45,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13526.0,24918.0,0.0,0.0
Jan Bednarek,Bednarek,DEF,Southampton,455,2024-11-29T20:00:00Z,Chelsea,1.6,40,True,4,4,0,0,1,0,40,43,1,1,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,7,6,4,1.0,1.0,10.0,9.0,0.0,1.0,0.0,1.0,109177.0,342867.0,47.0,47.0
André Onana,Onana,GK,Manchester United,383,2024-12-01T13:30:00Z,Arsenal,4.2,51,False,8,8,0,0,0,2,46,104,0,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,10,17,7,24,1,9,3.0,3.0,26.0,25.0,0.0,0.0,0.0,0.0,1697671.0,912013.0,90.0,90.0
Odsonne Edouard,Edouard,FWD,Leicester City,198,2024-11-30T15:00:00Z,West Ham United,0.2,52,True,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.0,28379.0,0.0,0.0
Deivid Washington de Souza Eugênio,Deivid,FWD,Chelsea,165,2024-12-01T13:30:00Z,Southampton,0.0,50,False,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15499.0,15450.0,0.0,0.0
Lewis O'Brien,O'Brien,MID,Nott'm Forest,439,2024-11-30T15:00:00Z,Ipswich,0.0,50,True,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,90.0,0.0,0.0
Bukayo Saka,Saka,MID,Arsenal,17,2024-11-30T17:30:00Z,Manchester United,8.8,102,True,8,8,1,4,4,7,107,150,1,1,7,5,2,2,0,0,0,0,0,0,0,0,3,2,0,0,30,43,10,8,12.0,10.0,34.0,35.0,42.0,34.0,43.0,33.0,3619914.0,2878818.0,87.0,81.0
Alex Mighten,Mighten,MID,Nott'm Forest,435,2024-11-30T15:00:00Z,Ipswich,0.0,45,True,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.0,1909.0,0.0,0.0
Djed Spence,Spence,DEF,Spurs,504,2024-12-01T13:30:00Z,Fulham,0.2,44,True,7,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17190.0,7679.0,0.0,0.0
Hamza Choudhury,Choudhury,MID,Leicester City,287,2024-11-30T15:00:00Z,West Ham United,0.0,44,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42339.0,41292.0,0.0,0.0
Wesley Fofana,W.Fofana,DEF,Chelsea,189,2024-12-01T13:30:00Z,Southampton,1.6,45,False,11,11,0,0,0,0,35,69,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,10,1.0,2.0,4.0,14.0,1.0,4.0,1.0,3.0,78265.0,52154.0,44.0,83.0
Lucas Digne,Digne,DEF,Aston Villa,36,2024-12-01T13:30:00Z,Brentford,2.2,47,True,2,2,0,0,0,0,26,20,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,1,2.0,4.0,6.0,14.0,14.0,26.0,3.0,3.0,414648.0,1028648.0,37.0,69.0
Joe Aribo,Aribo,MID,Southampton,452,2024-11-29T20:00:00Z,Chelsea,1.2,49,True,4,4,0,0,0,0,6,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,2.0,2.0,6.0,6.0,4.0,4.0,6.0,6.0,7096.0,7169.0,45.0,48.0
Fábio Ferreira Vieira,Fábio Vieira,MID,Arsenal,1,2024-11-30T17:30:00Z,Manchester United,0.0,54,True,8,8,1,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,8,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,8950.0,1212.0,6.0,0.0
Guglielmo Vicario,Vicario,GK,Spurs,508,2024-12-01T13:30:00Z,Fulham,2.8,50,True,7,7,0,0,0,1,53,53,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,9,9,10,13,5,8,2.0,2.0,21.0,16.0,0.0,0.0,0.0,0.0,580538.0,374576.0,63.0,68.0
Nathan Fraser,Fraser,FWD,Wolverhampton Wanderers,546,2024-11-30T15:00:00Z,Everton,0.0,45,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57920.0,201421.0,0.0,0.0
Christian Walton,Walton,GK,Ipswich,283,2024-11-30T15:00:00Z,Nott'm Forest,0.0,44,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18922.0,18992.0,0.0,0.0
Matthijs de Ligt,De Ligt,DEF,Manchester United,593,2024-12-01T13:30:00Z,Arsenal,2.2,50,False,8,8,0,0,0,0,10,67,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,9,1.0,1.0,11.0,13.0,1.0,0.0,1.0,0.0,532756.0,536544.0,83.0,82.0
Jack Hinshelwood,Hinshelwood,MID,Brighton & Hove Albion,126,2024-11-29T20:00:00Z,Fulham,0.6,50,False,8,8,0,0,0,0,3,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0.0,1.0,1.0,4.0,0.0,2.0,1.0,4.0,5838.0,12202.0,7.0,34.0
Antoine Semenyo,Semenyo,MID,Bournemouth,78,2024-11-30T15:00:00Z,Tottenham Hotspur,2.8,57,True,7,7,0,0,0,3,15,85,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,15,1,7,6.0,6.0,14.0,16.0,18.0,16.0,28.0,31.0,910579.0,915816.0,72.0,68.0
Will Dennis,Dennis,GK,Bournemouth,599,2024-11-30T15:00:00Z,Tottenham Hotspur,0.0,40,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43467.0,43544.0,0.0,0.0
Omari Giraud-Hutchinson,Hutchinson,MID,Ipswich,274,2024-11-30T15:00:00Z,Nott'm Forest,3.0,52,False,5,5,0,0,0,2,12,44,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,18,1,6,4.0,5.0,11.0,16.0,8.0,15.0,20.0,20.0,36715.0,33538.0,73.0,81.0
Dane Scarlett,Scarlett,FWD,Spurs,500,2024-12-01T13:30:00Z,Fulham,0.0,45,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10266.0,8044.0,0.0,0.0
Joe Lumley,Lumley,GK,Southampton,466,2024-11-29T20:00:00Z,Chelsea,0.6,40,True,4,4,0,0,0,0,2,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,30211.0,30108.0,18.0,22.0
Dwight McNeil,McNeil,MID,Everton,230,2024-12-01T13:30:00Z,Wolverhampton Wanderers,1.8,56,True,3,3,1,0,0,0,49,66,0,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,2,3.0,4.0,10.0,9.0,18.0,27.0,3.0,5.0,239388.0,956882.0,58.0,68.0
Kim Ji-soo,Ji-soo,DEF,Brentford,96,2024-11-30T15:00:00Z,Aston Villa,0.0,39,False,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38406.0,39680.0,0.0,0.0
