name,web_name,position,team,element,kickoff_time,opponent_team,total_points,value,was_home,team_last_5_points_h2h,team_last_5_points_vs_all,tot_assists_last_5_h2h,tot_assists_last_5,tot_bonus_last_5_h2h,tot_bonus_last_5,tot_bps_last_5_h2h,tot_bps_last_5,tot_clean_sheets_last_5_h2h,tot_clean_sheets_last_5,tot_goals_conceded_last_5_h2h,tot_goals_conceded_last_5,tot_goals_scored_last_5_h2h,tot_goals_scored_last_5,tot_own_goals_last_5_h2h,tot_own_goals_last_5,tot_penalties_missed_last_5_h2h,tot_penalties_missed_last_5,tot_penalties_saved_last_5_h2h,tot_penalties_saved_last_5,tot_red_cards_last_5_h2h,tot_red_cards_last_5,tot_yellow_cards_last_5_h2h,tot_yellow_cards_last_5,tot_saves_last_5_h2h,tot_saves_last_5,tot_total_points_last_5_h2h,tot_total_points_last_5,tot_team_points_last_5_h2h,tot_team_points_last_5,avg_ict_index_last_5_h2h,avg_ict_index_last_5,avg_influence_last_5_h2h,avg_influence_last_5,avg_creativity_last_5_h2h,avg_creativity_last_5,avg_threat_last_5_h2h,avg_threat_last_5,avg_selected_last_5_h2h,avg_selected_last_5,avg_minutes_last_5_h2h,avg_minutes_last_5
Kaden Rodney,Rodney,MID,Crystal Palace,647,2024-11-02T17:30:00Z,Fulham,0.0,45,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.0,2481.0,0.0,0.0
Callum Hudson-Odoi,Hudson-Odoi,MID,Nott'm Forest,434,2024-11-02T15:00:00Z,West Ham,3.6,54,True,10,10,0,0,5,2,95,100,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,24,20,8,12,7.0,7.0,22.0,19.0,26.0,32.0,18.0,18.0,95469.0,224826.0,50.0,80.0
Armel Bella-Kotchap,Bella-Kotchap,DEF,Southampton,456,2024-11-02T15:00:00Z,Wolverhampton Wanderers,0.0,39,False,3,3,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,25004.0,41860.0,30.0,0.0
Rodrigo Martins Gomes,R.Gomes,MID,Wolverhampton Wanderers,563,2024-11-02T17:30:00Z,Southampton,0.2,52,True,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8352.0,8210.0,0.0,0.0
Lamare Bogarde,Bogarde,DEF,Aston Villa,598,2024-11-03T14:00:00Z,Liverpool,0.0,40,False,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12639.0,39664.0,0.0,0.0
Noussair Mazraoui,Mazraoui,DEF,Manchester United,594,2024-11-03T16:30:00Z,Leicester City,1.2,45,True,5,5,0,0,0,0,8,54,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,6,2.0,2.0,19.0,19.0,2.0,2.0,1.0,1.0,1504529.0,1461460.0,62.0,56.0
Cameron Archer,Archer,FWD,Southampton,27,2024-11-02T15:00:00Z,Wolverhampton Wanderers,4.2,50,False,3,3,0,0,3,4,43,86,0,1,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,24,4,3,2.0,5.0,10.0,18.0,3.0,4.0,9.0,27.0,435226.0,225913.0,31.0,74.0
Ezri Konsa Ngoyo,Konsa,DEF,Aston Villa,44,2024-11-03T14:00:00Z,Liverpool,0.8,45,False,6,6,0,0,0,0,54,26,0,0,11,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,6,2.0,2.0,18.0,10.0,2.0,5.0,1.0,2.0,363916.0,1295521.0,83.0,49.0
Pedro Porro,Pedro Porro,DEF,Spurs,495,2024-11-03T14:00:00Z,Aston Villa,2.2,55,True,9,9,1,0,2,0,82,40,1,0,6,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16,8,7,7,6.0,5.0,16.0,15.0,30.0,22.0,9.0,8.0,1825154.0,3068647.0,88.0,90.0
Alfie Devine,Devine,MID,Spurs,485,2024-11-03T14:00:00Z,Aston Villa,0.0,45,True,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6763.0,7522.0,0.0,0.0
Elkan Baggott,Baggott,DEF,Ipswich,261,2024-11-02T15:00:00Z,Leicester City,0.0,40,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.0,2146.0,0.0,0.0
Erling Haaland,Haaland,FWD,Manchester City,351,2024-11-02T15:00:00Z,Brighton & Hove Albion,2.8,154,False,10,10,1,0,5,0,104,51,0,1,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,28,14,12,11,7.0,7.0,26.0,12.0,9.0,10.0,37.0,53.0,8448651.0,7753086.0,70.0,90.0
Leif Davis,Davis,DEF,Ipswich,267,2024-11-02T15:00:00Z,Leicester City,3.0,45,True,2,2,0,1,2,2,37,57,0,0,3,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13,16,4,1,5.0,7.0,20.0,27.0,22.0,41.0,6.0,6.0,168957.0,243744.0,45.0,90.0
Virgil van Dijk,Virgil,DEF,Liverpool,339,2024-11-02T15:00:00Z,Aston Villa,4.8,62,True,13,13,0,1,1,2,85,93,0,1,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,26,10,12,4.0,5.0,28.0,30.0,4.0,8.0,6.0,11.0,1413138.0,1632817.0,72.0,90.0
Bilal El Khannouss,El Khannouss,MID,Leicester City,635,2024-11-02T15:00:00Z,Manchester United,1.0,49,False,7,7,0,0,0,0,2,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,8,1.0,2.0,2.0,2.0,9.0,11.0,2.0,2.0,3674.0,3645.0,20.0,24.0
Konstantinos Mavropanos,Mavropanos,DEF,West Ham,528,2024-11-02T15:00:00Z,Nott'm Forest,0.6,45,False,7,7,0,0,0,0,9,12,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,7,1.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,14729.0,19112.0,32.0,39.0
Matt Turner,Turner,GK,Crystal Palace,445,2024-11-02T17:30:00Z,Fulham,0.0,40,True,4,4,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822497.0,1404825.0,0.0,0.0
Juan Larios López,Larios,DEF,Southampton,464,2024-11-02T15:00:00Z,Wolverhampton Wanderers,0.0,40,False,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4855.0,8102.0,0.0,0.0
Harry Toffolo,Toffolo,DEF,Nott'm Forest,444,2024-11-02T15:00:00Z,West Ham,0.0,43,True,10,10,0,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,12,2.0,0.0,5.0,0.0,7.0,0.0,3.0,0.0,8668.0,6268.0,21.0,0.0
Toby Collyer,Collyer,MID,Manchester United,613,2024-11-03T16:30:00Z,Leicester City,0.0,45,True,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6329.0,6261.0,0.0,0.0
Asher Agbinone,Agbinone,MID,Crystal Palace,646,2024-11-02T17:30:00Z,Fulham,0.2,45,True,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4210.0,4290.0,0.0,0.0
Kadan Young,Young,MID,Aston Villa,656,2024-11-03T14:00:00Z,Liverpool,0.0,45,False,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8633.0,26024.0,0.0,0.0
Caleb Wiley,Wiley,DEF,Chelsea,575,2024-11-03T16:30:00Z,Arsenal,0.0,40,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.0,2683.0,0.0,0.0
Ethan Pinnock,Pinnock,DEF,Brentford,104,2024-11-04T20:00:00Z,Bournemouth,3.6,45,True,7,7,0,0,0,0,59,76,1,0,5,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,19,9,7,3.0,8.0,19.0,45.0,2.0,11.0,7.0,22.0,92973.0,89014.0,72.0,90.0
William Saliba,Saliba,DEF,Arsenal,18,2024-11-02T12:30:00Z,Chelsea,0.2,60,False,7,7,0,0,2,0,74,21,2,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,11,5,1.0,1.0,11.0,8.0,2.0,2.0,1.0,1.0,3076530.0,2949744.0,66.0,54.0
Altay Bayindir,Bayindir,GK,Manchester United,367,2024-11-03T16:30:00Z,Leicester City,0.0,44,True,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9545.0,9536.0,0.0,0.0
Rodrigo Bentancur,Bentancur,MID,Spurs,480,2024-11-03T14:00:00Z,Aston Villa,1.6,50,True,9,9,0,0,0,0,27,29,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,7,1.0,1.0,4.0,4.0,6.0,3.0,1.0,1.0,15104.0,19689.0,31.0,38.0
Dominic Solanke-Mitchell,Solanke,FWD,Spurs,82,2024-11-03T14:00:00Z,Aston Villa,6.2,76,True,9,9,1,2,3,3,95,117,0,0,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,22,31,4,7,10.0,6.0,50.0,26.0,5.0,8.0,48.0,24.0,1191191.0,1282112.0,89.0,88.0
Chris Richards,C.Richards,DEF,Crystal Palace,194,2024-11-02T17:30:00Z,Fulham,0.0,44,True,4,4,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,36210.0,12639.0,24.0,0.0
Rayan Aït-Nouri,Aït-Nouri,DEF,Wolverhampton Wanderers,533,2024-11-02T17:30:00Z,Southampton,5.2,46,True,2,2,0,1,0,0,41,43,1,0,3,13,0,2,0,0,0,0,0,0,0,0,1,1,0,0,11,22,6,2,4.0,7.0,19.0,36.0,9.0,20.0,13.0,13.0,233524.0,530921.0,75.0,90.0
James Justin,Justin,DEF,Leicester City,295,2024-11-02T15:00:00Z,Manchester United,4.8,46,False,7,7,0,1,0,2,38,55,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,16,5,8,2.0,4.0,11.0,20.0,5.0,11.0,4.0,7.0,97582.0,383541.0,50.0,68.0
Joshua Zirkzee,Zirkzee,FWD,Manchester United,389,2024-11-03T16:30:00Z,Leicester City,1.6,67,True,5,5,0,1,0,0,5,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,6,1.0,1.0,5.0,4.0,3.0,3.0,6.0,4.0,247253.0,234504.0,21.0,16.0
Martin Ødegaard,Ødegaard,MID,Arsenal,13,2024-11-02T12:30:00Z,Chelsea,0.0,82,False,7,7,2,0,5,0,110,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,11,5,9.0,0.0,32.0,0.0,39.0,0.0,14.0,0.0,1821637.0,359631.0,69.0,0.0
Cesare Casadei,Casadei,MID,Chelsea,158,2024-11-03T16:30:00Z,Arsenal,0.0,45,True,8,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7028.0,13564.0,6.0,0.0
Jaden Philogene,Jaden,MID,Aston Villa,569,2024-11-03T14:00:00Z,Liverpool,0.6,53,False,6,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,4509.0,4540.0,31.0,32.0
Mario Lemina,Mario Jr.,MID,Wolverhampton Wanderers,557,2024-11-02T17:30:00Z,Southampton,1.6,50,True,2,2,0,0,0,0,7,47,0,0,3,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,4,2,1.0,2.0,3.0,12.0,1.0,4.0,1.0,6.0,23065.0,45231.0,24.0,64.0
Adam Wharton,Wharton,MID,Crystal Palace,216,2024-11-02T17:30:00Z,Fulham,1.2,48,True,4,4,1,0,3,0,32,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,4,5.0,1.0,22.0,6.0,22.0,3.0,3.0,3.0,16908.0,31252.0,68.0,39.0
Luis Sinisterra,Sinisterra,MID,Bournemouth,80,2024-11-02T15:00:00Z,Brentford,0.6,50,False,10,10,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,1.0,1.0,2.0,3.0,3.0,8.0,3.0,4.0,22944.0,38673.0,6.0,13.0
Michael Keane,Keane,DEF,Everton,228,2024-11-02T15:00:00Z,West Ham United,4.6,43,False,8,8,0,0,0,3,15,94,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,27,1,6,3.0,4.0,21.0,25.0,2.0,3.0,8.0,10.0,839411.0,877882.0,72.0,86.0
Omar Richards,O.Richards,DEF,Nott'm Forest,438,2024-11-02T15:00:00Z,West Ham,0.0,45,True,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.0,2332.0,0.0,0.0
Álex Moreno Lopera,Alex Moreno,DEF,Nott'm Forest,26,2024-11-02T15:00:00Z,West Ham,4.0,44,True,10,10,1,1,0,0,49,84,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,22,8,12,3.0,4.0,15.0,18.0,10.0,15.0,4.0,4.0,61920.0,60390.0,57.0,80.0
Stephy Mavididi,Mavididi,MID,Leicester City,298,2024-11-02T15:00:00Z,Manchester United,1.8,53,False,7,7,0,0,0,0,5,27,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,1,8,3.0,3.0,6.0,5.0,22.0,24.0,6.0,7.0,111146.0,120702.0,79.0,77.0
Anthony Gordon,Gordon,MID,Newcastle United,398,2024-11-02T12:30:00Z,Nottingham Forest,3.6,72,False,5,5,0,1,0,0,13,53,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,1,5,7.0,6.0,19.0,14.0,24.0,23.0,25.0,25.0,1058832.0,1046460.0,70.0,66.0
Diego Carlos Santos Silva,Diego Carlos,DEF,Aston Villa,35,2024-11-03T14:00:00Z,Liverpool,1.8,45,False,6,6,0,0,0,0,13,26,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,6,1.0,1.0,4.0,8.0,0.0,1.0,3.0,1.0,37668.0,46591.0,33.0,51.0
Facundo Pellistri Rebollo,Pellistri,MID,Manchester United,384,2024-11-03T16:30:00Z,Leicester City,0.0,50,True,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381.0,902.0,0.0,0.0
Trent Alexander-Arnold,Alexander-Arnold,DEF,Liverpool,311,2024-11-02T15:00:00Z,Aston Villa,2.8,70,True,13,13,1,0,3,2,99,88,1,1,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,15,10,12,6.0,5.0,20.0,20.0,37.0,23.0,5.0,5.0,2138197.0,3223094.0,83.0,88.0
Josh King,King,MID,Fulham,604,2024-11-04T20:00:00Z,Crystal Palace,0.0,45,False,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10524.0,10462.0,0.0,0.0
Matt O'Riley,O'Riley,MID,Brighton & Hove Albion,629,2024-11-02T15:00:00Z,Manchester City,0.0,55,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,403.0,0.0,0.0
Wanya Marçal-Madivádua,Marcal,MID,Leicester City,297,2024-11-02T15:00:00Z,Manchester United,0.0,45,False,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218.0,2152.0,0.0,0.0
Jamal Lewis,Lewis,DEF,Newcastle United,408,2024-11-02T12:30:00Z,Nottingham Forest,0.0,40,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25193.0,24479.0,0.0,0.0
Jørgen Strand Larsen,Strand Larsen,FWD,Wolverhampton Wanderers,566,2024-11-02T17:30:00Z,Southampton,5.2,55,True,2,2,0,0,1,6,23,136,0,0,2,12,0,3,0,0,0,0,0,0,0,0,0,1,0,0,5,29,0,2,6.0,7.0,27.0,32.0,10.0,9.0,28.0,32.0,135983.0,142413.0,83.0,86.0
Jack Harrison,Harrison,MID,Everton,224,2024-11-02T15:00:00Z,West Ham United,2.6,53,False,8,8,0,0,0,0,5,23,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,6,2.0,2.0,5.0,5.0,7.0,8.0,7.0,8.0,14190.0,14498.0,59.0,62.0
Riccardo Calafiori,Calafiori,DEF,Arsenal,578,2024-11-02T12:30:00Z,Chelsea,0.6,58,False,7,7,0,0,0,0,6,33,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,4.0,2.0,14.0,12.0,8.0,4.0,18.0,6.0,214168.0,219757.0,54.0,47.0
Luke Cundle,Cundle,MID,Wolverhampton Wanderers,540,2024-11-02T17:30:00Z,Southampton,0.0,45,True,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19511.0,26788.0,0.0,0.0
Jan Bednarek,Bednarek,DEF,Southampton,455,2024-11-02T15:00:00Z,Wolverhampton Wanderers,1.8,40,False,3,3,0,0,0,0,47,57,0,1,8,9,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,9,1,3,3.0,3.0,13.0,26.0,6.0,3.0,8.0,1.0,107567.0,342578.0,72.0,90.0
André Onana,Onana,GK,Manchester United,383,2024-11-03T16:30:00Z,Leicester City,2.8,50,True,5,5,0,0,0,0,10,52,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,13,1,6,2.0,2.0,19.0,12.0,3.0,3.0,0.0,0.0,695380.0,712258.0,90.0,90.0
Odsonne Edouard,Edouard,FWD,Leicester City,198,2024-11-02T15:00:00Z,Manchester United,0.4,53,False,7,7,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,8,8,2.0,0.0,5.0,0.0,4.0,0.0,8.0,2.0,229220.0,33076.0,37.0,4.0
Deivid Washington de Souza Eugênio,Deivid,FWD,Chelsea,165,2024-11-03T16:30:00Z,Arsenal,0.0,50,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9622.0,15490.0,0.0,0.0
Lewis O'Brien,O'Brien,MID,Nott'm Forest,439,2024-11-02T15:00:00Z,West Ham,0.0,50,True,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0,95.0,0.0,0.0
Bukayo Saka,Saka,MID,Arsenal,17,2024-11-02T12:30:00Z,Chelsea,6.0,101,False,7,7,3,2,1,6,102,134,2,0,4,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,24,33,11,5,9.0,9.0,26.0,32.0,41.0,32.0,27.0,30.0,3928281.0,3036184.0,81.0,67.0
Alex Mighten,Mighten,MID,Nott'm Forest,435,2024-11-02T15:00:00Z,West Ham,0.0,45,True,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.0,2156.0,0.0,0.0
Djed Spence,Spence,DEF,Spurs,504,2024-11-03T14:00:00Z,Aston Villa,0.0,44,True,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15855.0,8651.0,2.0,2.0
Hamza Choudhury,Choudhury,MID,Leicester City,287,2024-11-02T15:00:00Z,Manchester United,0.0,44,False,7,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17248.0,52069.0,0.0,0.0
Wesley Fofana,W.Fofana,DEF,Chelsea,189,2024-11-03T16:30:00Z,Arsenal,0.8,45,True,8,8,0,0,0,0,26,42,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,2,6,1.0,2.0,6.0,17.0,0.0,1.0,0.0,2.0,56971.0,56396.0,31.0,68.0
Lucas Digne,Digne,DEF,Aston Villa,36,2024-11-03T14:00:00Z,Liverpool,3.8,47,False,6,6,0,1,0,4,62,84,0,2,10,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,22,3,6,6.0,5.0,19.0,16.0,33.0,25.0,7.0,8.0,360501.0,874880.0,81.0,83.0
Joe Aribo,Aribo,MID,Southampton,452,2024-11-02T15:00:00Z,Wolverhampton Wanderers,2.8,49,False,3,3,0,0,0,2,12,66,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,3,4.0,4.0,15.0,17.0,5.0,5.0,16.0,19.0,5961.0,6056.0,60.0,63.0
Fábio Ferreira Vieira,Fábio Vieira,MID,Arsenal,1,2024-11-02T12:30:00Z,Chelsea,0.0,54,False,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,10607.0,1266.0,2.0,0.0
Guglielmo Vicario,Vicario,GK,Spurs,508,2024-11-03T14:00:00Z,Aston Villa,2.8,50,True,9,9,0,0,0,0,64,59,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,10,7,7,1.0,2.0,14.0,18.0,0.0,0.0,0.0,0.0,609715.0,386846.0,90.0,90.0
Nathan Fraser,Fraser,FWD,Wolverhampton Wanderers,546,2024-11-02T17:30:00Z,Southampton,0.0,45,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132490.0,249072.0,0.0,0.0
Christian Walton,Walton,GK,Ipswich,283,2024-11-02T15:00:00Z,Leicester City,0.0,44,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55359.0,19869.0,0.0,0.0
Matthijs de Ligt,De Ligt,DEF,Manchester United,593,2024-11-03T16:30:00Z,Leicester City,1.2,50,True,5,5,0,0,0,0,4,29,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,6,2.0,2.0,14.0,13.0,4.0,4.0,2.0,1.0,505207.0,504963.0,81.0,79.0
Jack Hinshelwood,Hinshelwood,MID,Brighton & Hove Albion,126,2024-11-02T15:00:00Z,Manchester City,1.6,50,True,7,7,0,0,0,0,8,42,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,2,8,0.0,1.0,1.0,6.0,1.0,3.0,1.0,2.0,5801.0,16396.0,18.0,68.0
Antoine Semenyo,Semenyo,MID,Bournemouth,78,2024-11-02T15:00:00Z,Brentford,4.4,56,False,10,10,0,0,0,3,12,86,0,1,3,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,7,19,3,9,5.0,8.0,10.0,22.0,14.0,25.0,29.0,30.0,500182.0,951364.0,80.0,90.0
Will Dennis,Dennis,GK,Bournemouth,599,2024-11-02T15:00:00Z,Brentford,0.0,40,False,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53055.0,43272.0,0.0,0.0
Omari Giraud-Hutchinson,Hutchinson,MID,Ipswich,274,2024-11-02T15:00:00Z,Leicester City,2.6,53,True,2,2,0,0,0,0,9,22,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,1,5.0,4.0,5.0,5.0,19.0,16.0,24.0,14.0,35639.0,37070.0,74.0,64.0
Dane Scarlett,Scarlett,FWD,Spurs,500,2024-11-03T14:00:00Z,Aston Villa,0.0,45,True,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10231.0,9105.0,0.0,0.0
Joe Lumley,Lumley,GK,Southampton,466,2024-11-02T15:00:00Z,Wolverhampton Wanderers,0.0,40,False,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30510.0,30606.0,0.0,0.0
Dwight McNeil,McNeil,MID,Everton,230,2024-11-02T15:00:00Z,West Ham United,5.4,58,False,8,8,0,1,0,0,19,72,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,17,1,6,7.0,5.0,24.0,15.0,25.0,25.0,18.0,12.0,972376.0,1105438.0,87.0,88.0
Kim Ji-soo,Ji-soo,DEF,Brentford,96,2024-11-04T20:00:00Z,Bournemouth,0.0,39,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27941.0,28697.0,0.0,0.0
