assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,season
0,0,3,0.0,0.0,0,461416,0,0,0,0,0.0,0,,FWD,0.0,0.0,0,Thomas,0.0,0,0,0.0,649,False,0.0,,,,,1,Transferred to Leicester City,45,0,0,0,461416.jpg,1.0,0,0,Cannon,0.0,False,,u,9,11,0.0,1,2480,0,3878,0,0.0,0.2,Cannon,0,2023-24
0,0,3,,,0,461446,0,0,-1,1,0.0,0,,MID,-1.0,-1.0,0,Tyler,0.0,0,0,0.0,650,False,0.0,,,,,1,,44,0,0,0,461446.jpg,1.0,0,0,Onyango,0.0,False,,a,9,11,0.0,1,2129,0,2054,0,0.0,0.2,Onyango,0,2023-24
3,5,292,0.0,0.0,11,221399,0,0,0,0,405.7,1,,MID,0.0,0.0,0,Jack,1.2,26,3,114.3,661,False,397.4,,,,,2212,Hamstring injury - Expected back 01 Jun,55,0,0,0,221399.jpg,3.2,0,0,Harrison,0.1,False,,i,9,11,339.0,92,60608,0,57024,0,0.2,16.7,Harrison,1,2023-24
0,3,105,100.0,100.0,2,486385,0,0,-3,3,139.6,0,,FWD,-0.6,-0.5,1,Norberto Bercique,0.5,20,3,71.3,691,False,158.8,,,,,943,,57,0,1,0,486385.jpg,1.7,0,0,Gomes Betuncal,0.1,False,,a,9,11,425.0,50,82549,0,75490,0,0.1,8.8,Beto,2,2023-24
0,0,0,,,0,447261,0,0,0,0,0.0,0,,MID,-1.0,-1.0,0,Mackenzie,0.0,0,0,0.0,719,False,0.0,,,,,0,,45,0,0,0,447261.jpg,0.0,0,0,Hunt,0.0,False,,a,9,11,0.0,0,1226,0,1066,0,0.0,0.0,Hunt,0,2023-24
0,0,0,,,0,491557,0,0,0,0,0.0,0,,MID,-1.0,-1.0,0,Jenson,0.0,0,0,0.0,760,False,0.0,,,,,0,,45,0,0,0,491557.jpg,0.0,0,0,Metcalfe,0.0,False,,a,9,11,0.0,0,289,0,266,0,0.0,0.0,Metcalfe,0,2023-24
0,0,0,0.0,0.0,0,491745,0,0,0,0,0.0,0,,DEF,0.0,0.0,0,Elijah,0.0,0,0,0.0,761,False,0.0,,,,,0,Season-long loan to Fleetwood Town,40,0,0,0,491745.jpg,0.0,0,0,Campbell,0.0,False,,u,9,11,0.0,0,689,0,783,0,0.0,0.0,Campbell,0,2023-24
0,0,3,,,0,461453,0,0,0,0,0.0,0,,MID,-0.8,-0.8,0,Lewis,0.2,0,0,0.0,841,False,0.0,,,,,1,,45,0,0,0,461453.jpg,1.0,0,0,Warrington,0.0,False,,a,9,11,0.0,1,121,0,68,0,0.0,0.2,Warrington,0,2023-24
0,0,0,,,0,438405,0,0,0,0,0.0,0,,GK,,0.7,0,Billy,0.0,0,0,0.0,863,False,0.0,,,,,0,,40,0,0,0,438405.jpg,0.0,0,0,Crellin,0.0,False,,a,9,11,0.0,0,0,0,0,0,0.0,0.0,Crellin,0,2023-24
2,0,72,100.0,100.0,3,440323,0,0,-1,1,70.3,0,,FWD,1.0,1.0,0,Armando,0.5,9,1,29.0,193,False,75.6,,,,,529,,49,0,0,0,440323.jpg,1.7,0,0,Broja,0.2,False,,a,10,54,152.0,35,104811,0,100646,0,0.1,7.1,Broja,0,2023-24
2,9,425,100.0,100.0,7,153133,0,0,-2,2,718.8,1,,MID,2.7,2.7,2,Alex,2.2,41,5,175.9,256,False,504.2,,,,,2331,,53,0,0,0,153133.jpg,3.2,0,0,Iwobi,0.4,False,,a,10,54,534.0,102,220218,0,262608,0,0.4,19.2,Iwobi,2,2023-24
9,7,459,100.0,100.0,14,156689,0,0,-2,2,1254.3,2,,MID,3.0,2.5,0,Andreas,2.0,40,3,217.8,267,False,503.6,,,,,2611,,53,0,0,0,156689.jpg,3.4,0,0,Hoelgebaum Pereira,0.9,False,,a,10,54,417.0,127,356719,0,382728,0,0.4,24.0,Andreas,6,2023-24
6,2,346,100.0,100.0,4,76357,0,0,-1,1,407.2,0,,MID,1.5,1.3,0,Tom,0.8,27,1,90.9,268,False,335.2,,,,,1472,,49,1,0,0,76357.jpg,2.1,0,0,Cairney,0.0,False,,a,10,54,170.0,70,14320,0,13360,0,0.2,14.3,Cairney,3,2023-24
0,0,0,0.0,0.0,0,166324,0,0,0,0,0.0,0,,MID,0.0,0.0,0,Ivan,0.0,0,0,0.0,269,False,0.0,,,,,0,Permanent transfer to Lille,50,0,0,0,166324.jpg,0.0,0,0,Neves Abreu Cavaleiro,0.0,False,,u,10,54,0.0,0,0,0,1014,0,0.0,0.0,I.Cavaleiro,0,2023-24
3,7,290,,,3,96994,0,0,-3,3,255.3,0,,MID,2.3,2.0,1,Bobby,1.5,29,6,90.0,270,False,330.6,,,,,1410,,52,0,0,0,96994.jpg,2.8,0,0,De Cordova-Reid,0.1,False,,a,10,54,325.0,92,46599,0,50548,0,0.3,17.7,De Cordova-Reid,4,2023-24
0,3,259,100.0,0.0,5,219924,0,0,-1,1,20.5,0,,DEF,0.0,0.0,0,Issa,1.2,26,0,40.8,271,False,348.8,,,,,1423,,44,0,0,0,219924.jpg,2.4,1,0,Diop,0.4,False,,a,10,54,37.0,43,92184,0,120636,0,0.3,9.8,Diop,2,2023-24
0,0,0,0.0,0.0,0,432931,0,0,-1,1,0.0,0,,MID,0.0,0.0,0,Tyrese,0.0,0,0,0.0,272,False,0.0,,,,,0,Season-long loan to Vejle Boldklub,44,0,0,0,432931.jpg,0.0,0,0,Francois,0.0,False,,u,10,54,0.0,0,2339,0,4215,0,0.0,0.0,Francois,0,2023-24
0,0,0,0.0,0.0,0,83543,0,0,-1,1,0.0,0,,MID,0.0,0.0,0,Anthony,0.0,0,0,0.0,273,False,0.0,,,,,0,Season-long loan to Huddersfield Town,44,0,0,0,83543.jpg,0.0,0,0,Knockaert,0.0,False,,u,10,54,0.0,0,941,0,8197,0,0.0,0.0,Knockaert,0,2023-24
0,0,0,0.0,0.0,0,109434,0,0,0,0,0.0,0,,DEF,0.0,0.0,0,Terence,0.0,0,0,0.0,274,False,0.0,,,,,0,Season-long loan to Rapid Vienna,40,0,0,0,109434.jpg,0.0,0,0,Kongolo,0.1,False,,u,10,54,0.0,0,1162,0,11170,0,0.0,0.0,Kongolo,0,2023-24
0,15,782,,,10,80201,0,0,3,-3,0.1,3,,GK,3.5,3.5,2,Bernd,3.0,61,0,106.7,275,False,1069.8,,,,,3420,,48,1,0,0,80201.jpg,3.5,0,134,Leno,14.6,False,,a,10,54,0.0,133,2233825,0,1623782,0,0.6,27.7,Leno,3,2023-24
0,0,157,0.0,0.0,5,212314,0,0,-2,2,155.6,1,,MID,0.0,0.0,0,Saša,1.0,20,1,46.2,276,False,192.4,,,,,1113,Calf injury - Expected back 01 Jun,43,0,0,0,212314.jpg,1.8,0,0,Lukić,0.3,False,,i,10,54,115.0,43,104461,0,117941,0,0.2,10.0,Lukić,3,2023-24
0,0,0,0.0,0.0,0,120721,0,0,0,0,0.0,0,,DEF,0.0,0.0,0,Kevin,0.0,0,0,0.0,277,False,0.0,,,,,0,Season-long loan to Augsburg,40,0,0,0,120721.jpg,0.0,0,0,Mbabu,0.2,False,,u,10,54,0.0,0,4952,0,44130,0,0.0,0.0,Mbabu,0,2023-24
0,0,6,0.0,0.0,0,128389,0,0,-1,1,0.3,0,,FWD,0.0,0.0,0,Aleksandar,0.0,0,0,3.3,278,False,6.4,,,,,32,Permanent transfer to Al-Hilal,74,0,0,0,128389.jpg,1.0,0,0,Mitrović,0.6,False,,u,10,54,26.0,1,15553,0,357916,0,0.0,0.1,Mitrović,0,2023-24
2,12,299,100.0,100.0,6,244042,0,0,-2,2,213.1,3,,FWD,4.3,3.3,1,Rodrigo,2.8,27,9,148.2,279,False,409.0,,,,,1589,,43,0,0,0,244042.jpg,3.7,0,0,Muniz Carvalho,4.4,False,,a,10,54,875.0,97,1414446,0,1006920,0,0.7,22.6,Muniz,1,2023-24
1,8,387,100.0,100.0,9,154296,0,0,0,0,219.0,2,,MID,2.7,3.0,2,João,2.5,46,4,124.5,280,False,659.2,,,,,2698,,50,0,0,0,154296.jpg,2.8,0,0,Palhinha Gonçalves,0.3,False,,a,10,54,365.0,91,98784,0,98469,0,0.5,18.2,J.Palhinha,13,2023-24
0,4,267,100.0,100.0,3,82514,0,0,-1,1,18.2,1,,DEF,0.5,0.7,1,Tim,0.2,31,1,40.4,281,False,339.8,,,,,1503,,44,0,0,0,82514.jpg,2.2,1,0,Ream,0.6,False,,a,10,54,45.0,40,283354,0,297856,0,0.0,9.1,Ream,2,2023-24
2,0,205,100.0,100.0,6,153366,0,0,-7,7,212.6,0,,MID,1.3,2.3,4,Harrison,1.8,23,0,47.2,282,False,213.8,,,,,1317,,43,0,0,0,153366.jpg,1.7,0,0,Reed,0.3,False,,a,10,54,45.0,47,41917,0,105697,0,0.4,10.9,Reed,6,2023-24
6,8,662,100.0,100.0,9,169528,0,0,0,0,536.7,1,,DEF,2.7,2.5,0,Antonee,2.0,60,0,158.6,283,False,805.8,,,,,3266,,45,2,0,0,169528.jpg,2.8,0,0,Robinson,4.0,False,,a,10,54,241.0,104,857625,0,507828,0,0.4,23.1,Robinson,6,2023-24
0,0,-3,,,0,155529,0,0,-1,1,0.0,0,,GK,0.5,0.5,0,Marek,0.0,0,0,0.0,284,False,0.0,,,,,0,,39,0,0,0,155529.jpg,0.0,0,0,Rodák,0.3,False,,a,10,54,0.0,-1,24193,0,35934,0,0.0,-0.3,Rodák,1,2023-24
0,0,161,100.0,100.0,2,167074,0,0,-1,1,93.4,0,,DEF,0.5,0.7,1,Kenny,0.2,21,1,35.6,285,False,195.2,,,,,863,,44,0,0,0,167074.jpg,1.9,0,0,Tete,0.3,False,,a,10,54,67.0,27,31800,0,70996,0,0.0,6.1,Tete,2,2023-24
0,2,327,100.0,100.0,6,109646,0,0,-2,2,39.3,1,,DEF,0.5,0.5,0,Tosin,0.0,25,2,62.4,286,False,431.8,,,,,1616,,43,0,0,0,109646.jpg,3.3,0,0,Adarabioyo,0.2,False,,a,10,54,152.0,66,70555,0,56109,0,0.0,15.3,Tosin,2,2023-24
0,2,77,0.0,0.0,0,245824,0,0,-5,5,61.3,0,,FWD,0.0,0.0,0,Carlos Vinícius,0.0,5,2,28.2,287,False,83.6,,,,,306,Season-long loan to Galatasaray,45,0,0,0,245824.jpg,1.7,0,0,Alves Morais,0.9,False,,u,10,54,139.0,22,135898,0,438680,0,0.0,4.9,Vinícius,2,2023-24
7,5,307,100.0,100.0,5,153682,0,0,-2,2,357.3,2,,MID,1.5,5.0,15,Harry,4.5,30,4,107.2,288,False,375.0,,,,,1603,,53,0,0,0,153682.jpg,2.7,0,0,Wilson,0.2,False,,a,10,54,340.0,94,66781,0,75276,0,0.8,17.7,Wilson,6,2023-24
0,13,237,100.0,100.0,4,102057,0,0,-5,5,185.9,2,,FWD,0.7,4.0,13,Raúl,3.5,29,7,95.1,558,False,335.8,,,,,1390,,50,0,0,0,102057.jpg,3.0,1,0,Jiménez,0.6,False,,a,10,54,440.0,72,483530,0,555570,0,0.7,14.4,Raúl,3,2023-24
3,6,390,100.0,100.0,9,47431,0,0,-2,2,701.3,1,,MID,1.7,1.7,0,Willian,1.2,28,4,155.5,591,False,416.4,,,,,2048,,53,0,0,0,47431.jpg,3.0,0,0,Borges da Silva,0.4,False,,a,10,54,439.0,94,234875,0,265741,0,0.2,17.7,Willian,1,2023-24
0,4,442,100.0,100.0,6,232892,0,0,-1,1,34.8,1,,DEF,2.5,2.5,1,Calvin,2.0,42,1,55.0,610,False,462.8,,,,,2299,,44,0,0,0,232892.jpg,2.3,1,0,Bassey,0.4,False,,a,10,54,50.0,66,72651,0,66141,0,0.5,15.0,Bassey,4,2023-24
0,0,0,,,0,547686,0,0,-1,1,0.0,0,,DEF,0.5,0.5,0,Luc,0.0,0,0,0.0,625,False,0.0,,,,,0,,39,0,0,0,547686.jpg,0.0,0,0,De Fougerolles,0.1,False,,a,10,54,0.0,0,8477,0,8062,0,0.0,0.0,De Fougerolles,0,2023-24
0,0,0,0.0,0.0,0,490146,0,0,0,0,0.0,0,,FWD,0.0,0.0,0,Jay,0.0,0,0,0.0,651,False,0.0,,,,,0,Season-long loan to Birmingham City,45,0,0,0,490146.jpg,0.0,0,0,Stansfield,0.0,False,,u,10,54,0.0,0,1655,0,2487,0,0.0,0.0,Stansfield,0,2023-24
0,0,0,100.0,100.0,0,515023,0,0,0,0,0.0,0,,MID,0.5,0.5,0,Matthew,0.0,0,0,0.0,652,False,0.0,,,,,0,,45,0,0,0,515023.jpg,0.0,0,0,Dibley-Dias,0.0,False,,a,10,54,0.0,0,1384,0,1348,0,0.0,0.0,Dibley-Dias,0,2023-24
3,1,113,100.0,100.0,0,159533,0,0,-1,1,108.1,0,,MID,1.3,3.5,10,Adama,3.0,13,2,41.3,662,False,164.2,,,,,363,,49,0,0,0,159533.jpg,2.1,0,0,Traoré,0.0,False,,a,10,54,140.0,36,9975,0,9700,0,0.6,7.3,Adama,2,2023-24
0,0,2,0.0,0.0,0,515024,0,0,0,0,0.7,0,,MID,0.0,0.0,0,Luke,0.0,5,0,2.1,683,False,3.2,,,,,74,Moved to Exeter City on loan until the end of the season,45,0,0,0,515024.jpg,2.0,0,0,Harris,0.0,False,,u,10,54,17.0,2,4640,0,4398,0,0.0,0.4,Harris,0,2023-24
3,7,510,,,9,166477,0,0,0,0,295.0,2,,DEF,5.0,3.7,1,Timothy,3.2,40,1,102.1,688,False,494.4,,,,,2630,,45,0,0,0,166477.jpg,3.1,0,0,Castagne,1.6,False,,a,10,54,229.0,105,390189,0,235185,0,0.7,23.3,Castagne,3,2023-24
0,0,0,,,0,428971,0,0,0,0,0.0,0,,GK,0.5,0.5,0,Steven,0.0,0,0,0.0,692,False,0.0,,,,,0,,40,0,0,0,428971.jpg,0.0,0,0,Benda,0.0,False,,a,10,54,0.0,0,4688,0,3312,0,0.0,0.0,Benda,0,2023-24
0,0,18,100.0,100.0,0,225897,0,0,0,0,2.2,0,,DEF,0.5,0.7,1,Fodé,0.2,1,0,1.9,707,False,13.6,,,,,65,,45,0,0,0,225897.jpg,0.8,0,0,Ballo-Touré,0.1,False,,a,10,54,2.0,5,8180,0,6734,0,0.0,1.1,Ballo-Touré,1,2023-24
0,0,0,,,0,487693,0,0,0,0,0.0,0,,DEF,0.5,0.5,0,Devan,0.0,0,0,0.0,732,False,0.0,,,,,0,,40,0,0,0,487693.jpg,0.0,0,0,Tanton,0.0,False,,a,10,54,0.0,0,3114,0,2582,0,0.0,0.0,Tanton,0,2023-24
0,0,0,,,0,511504,0,0,-1,1,0.0,0,,MID,0.5,0.5,0,Kristian,0.0,0,0,0.0,796,False,0.0,,,,,0,,44,0,0,0,511504.jpg,0.0,0,0,Sekularac,0.0,False,,a,10,54,0.0,0,466,0,318,0,0.0,0.0,Sekularac,0,2023-24
0,0,0,,,0,577725,0,0,0,0,0.0,0,,MID,0.5,0.5,0,Joshua,0.0,0,0,0.0,810,False,0.0,,,,,0,,45,0,0,0,577725.jpg,0.0,0,0,King,0.0,False,,a,10,54,0.0,0,602,0,441,0,0.0,0.0,King,0,2023-24
0,0,0,,,0,60706,0,0,-2,2,0.0,0,,GK,0.5,0.5,0,Adrián,0.0,0,0,0.0,289,False,0.0,,,,,0,,38,0,0,0,60706.jpg,0.0,0,0,San Miguel del Castillo,0.2,False,,a,11,14,0.0,0,18722,0,28468,0,0.0,0.0,Adrián,0,2023-24
5,19,590,100.0,100.0,8,169187,0,0,4,-4,1027.5,3,,DEF,2.9,2.5,6,Trent,2.0,28,3,186.8,290,False,601.8,,,,,2153,,84,0,0,0,169187.jpg,4.4,0,0,Alexander-Arnold,10.3,False,,a,11,14,237.0,122,3551449,0,4363322,0,0.2,14.5,Alexander-Arnold,6,2023-24
0,9,575,100.0,100.0,8,116535,0,0,2,-2,10.4,3,,GK,2.7,3.5,6,Alisson,3.0,30,0,68.1,291,False,671.2,,,,,2520,,57,0,0,0,116535.jpg,3.8,0,83,Ramses Becker,9.7,False,,a,11,14,0.0,107,1724481,0,1890206,0,0.5,18.8,A.Becker,1,2023-24
0,0,3,100.0,100.0,0,535928,0,0,-3,3,0.3,0,,MID,0.7,0.7,0,Stefan,0.2,2,0,0.8,292,False,7.8,,,,,25,,47,0,0,0,535928.jpg,1.0,0,0,Bajcetic,0.0,False,,a,11,14,0.0,1,1323,0,5283,0,0.0,0.2,Bajcetic,0,2023-24
11,9,397,100.0,100.0,6,447203,0,0,0,0,439.1,2,,FWD,1.5,1.5,1,Darwin,1.0,25,11,232.4,293,False,660.8,,,,,2033,,75,0,1,0,447203.jpg,3.7,0,0,Núñez Ribeiro,11.7,False,,a,11,14,1223.0,132,5443996,0,5731844,0,0.1,17.6,Darwin,9,2023-24
7,7,328,100.0,75.0,5,194634,0,0,-1,1,290.2,2,,MID,2.2,0.4,0,Diogo,0.0,11,10,141.4,294,False,483.8,,,,,1141,,79,0,0,0,194634.jpg,5.2,1,0,Teixeira da Silva,1.7,False,,a,11,14,639.0,110,2964229,0,3154148,0,0.0,13.9,Diogo J.,1,2023-24
9,8,402,,,4,444884,0,0,-2,2,570.0,0,,MID,5.3,6.5,6,Harvey,6.0,13,3,137.5,295,False,417.2,,,,,1330,,48,0,0,0,444884.jpg,2.8,0,0,Elliott,0.4,False,,a,11,14,391.0,96,95592,0,77808,0,1.3,20.0,Elliott,2,2023-24
0,0,0,0.0,0.0,0,116643,0,0,0,0,0.0,0,,MID,0.0,0.0,0,Fabio Henrique,0.0,0,0,0.0,296,False,0.0,,,,,0,Permanent Transfer to Al-Ittihad,50,0,0,0,116643.jpg,0.0,0,0,Tavares,0.0,False,,u,11,14,0.0,0,0,0,1124,0,0.0,0.0,Fabinho,0,2023-24
5,12,409,100.0,100.0,5,243298,0,0,-4,4,348.2,1,,FWD,5.5,6.0,2,Cody,5.5,20,8,157.1,297,False,521.4,,,,,1633,,71,0,0,0,243298.jpg,3.0,0,0,Gakpo,3.1,False,,a,11,14,708.0,106,458677,0,797642,0,0.8,14.9,Gakpo,1,2023-24
2,2,390,100.0,100.0,7,171287,0,0,0,0,338.3,1,,DEF,1.9,1.7,0,Joe,1.2,19,0,77.7,298,False,316.0,,,,,1772,,45,0,0,0,171287.jpg,2.4,0,0,Gomez,1.3,False,,a,11,14,119.0,76,460263,0,376514,0,0.3,16.9,Gomez,5,2023-24
0,0,0,0.0,0.0,0,56979,0,0,0,0,0.0,0,,MID,0.0,0.0,0,Jordan,0.0,0,0,0.0,299,False,0.0,,,,,0,Permanent transfer to Al-Ettifaq,50,0,0,0,56979.jpg,0.0,0,0,Henderson,0.0,False,,u,11,14,0.0,0,0,0,819,0,0.0,0.0,Henderson,0,2023-24
1,2,171,100.0,100.0,2,206915,0,0,-1,1,203.2,0,,MID,1.1,1.0,1,Curtis,0.5,19,1,57.0,300,False,174.0,,,,,1156,,49,0,0,0,206915.jpg,1.7,1,0,Jones,0.1,False,,a,11,14,195.0,40,32866,0,41289,0,0.1,8.2,Jones,3,2023-24
0,3,198,,,2,200720,0,0,-4,4,10.0,0,,GK,0.5,0.5,0,Caoimhin,0.0,11,0,27.0,301,False,261.2,,,,,900,,36,0,0,0,200720.jpg,3.4,0,28,Kelleher,3.9,False,,a,11,14,0.0,34,1231011,0,874033,0,0.0,9.4,Kelleher,0,2023-24
0,2,315,100.0,100.0,6,204716,0,0,-1,1,139.9,0,,DEF,0.7,0.5,0,Ibrahima,0.0,19,0,58.5,302,False,357.4,,,,,1570,,49,0,0,0,204716.jpg,2.5,1,0,Konaté,2.0,False,,a,11,14,87.0,56,526252,0,528280,0,0.0,11.4,Konaté,3,2023-24
7,9,413,100.0,100.0,7,244731,0,0,1,-1,844.0,1,,MID,2.9,3.5,3,Luis,3.0,33,8,264.6,303,False,613.0,,,,,2625,,76,0,0,0,244731.jpg,3.8,0,0,Díaz,10.0,False,,a,11,14,1190.0,142,3674191,0,3389723,0,0.4,18.7,Luis Díaz,3,2023-24
5,12,512,100.0,100.0,6,243016,0,0,-1,1,726.7,1,,MID,2.1,4.0,9,Alexis,3.5,34,5,166.2,304,False,712.4,,,,,2600,,59,0,0,0,243016.jpg,3.3,1,0,Mac Allister,3.9,False,,a,11,14,224.0,109,626429,0,1349920,0,0.6,18.5,Mac Allister,7,2023-24
0,0,145,0.0,0.0,2,60914,0,0,-2,2,33.3,0,,DEF,0.0,0.0,0,Joel,0.0,9,0,26.1,305,False,192.8,,,,,779,Knee injury - Expected back 19 May,48,1,0,0,60914.jpg,2.1,0,0,Matip,0.3,False,,i,11,14,35.0,21,68902,0,83511,0,0.0,4.4,Matip,2,2023-24
0,0,0,0.0,0.0,0,197464,0,0,0,0,0.0,0,,DEF,0.0,0.0,0,Nathaniel,0.0,0,0,0.0,306,False,0.0,,,,,0,Loaned to Celtic - expected back January,40,0,0,0,197464.jpg,0.0,0,0,Phillips,0.1,False,,u,11,14,0.0,0,2433,0,19490,0,0.0,0.0,Phillips,0,2023-24
2,8,463,100.0,75.0,3,122798,0,0,0,0,936.1,2,,DEF,4.1,6.0,8,Andrew,7.5,22,3,171.9,307,False,552.2,,,,,1689,,65,0,0,0,122798.jpg,3.3,0,0,Robertson,4.2,False,,a,11,14,230.0,76,1055867,0,1113653,0,1.2,11.7,Robertson,2,2023-24
12,24,621,100.0,100.0,8,118748,0,0,9,-9,892.2,6,,MID,4.3,6.0,6,Mohamed,5.5,30,18,346.0,308,True,1033.8,,,,,2531,,134,0,2,0,118748.jpg,6.6,0,0,Salah,24.0,False,,a,11,14,1531.0,211,7619635,0,8099672,0,0.4,15.7,Salah,2,2023-24
4,7,437,100.0,100.0,8,424876,0,0,1,-1,830.0,1,,MID,1.7,1.5,1,Dominik,1.0,23,3,162.8,309,False,423.4,,,,,2102,,71,0,0,0,424876.jpg,3.0,0,0,Szoboszlai,3.3,False,,a,11,14,377.0,99,924368,0,1066587,0,0.1,13.9,Szoboszlai,1,2023-24
0,0,3,25.0,25.0,0,61558,0,0,-3,3,0.4,0,,MID,0.1,0.1,0,Thiago,0.0,1,0,0.1,310,False,0.6,,,,,5,Lack of match fitness - 25% chance of playing,47,0,0,0,61558.jpg,1.0,0,0,Alcántara do Nascimento,0.1,False,,d,11,14,0.0,1,2763,0,20614,0,0.0,0.2,Thiago,0,2023-24
3,4,201,100.0,100.0,4,214285,0,0,-2,2,267.5,1,,DEF,0.7,0.5,0,Konstantinos,0.0,7,0,46.2,311,False,158.8,,,,,675,,43,0,0,0,214285.jpg,3.7,0,0,Tsimikas,1.1,False,,a,11,14,35.0,48,1892077,0,1824240,0,0.0,11.2,Tsimikas,0,2023-24
0,0,0,0.0,0.0,0,444765,0,0,0,0,0.0,0,,DEF,0.0,0.0,0,Sepp,0.0,0,0,0.0,312,False,0.0,,,,,0,Season long loan to Mainz 05,40,0,0,0,444765.jpg,0.0,0,0,van den Berg,0.0,False,,u,11,14,0.0,0,0,0,2622,0,0.0,0.0,Van den Berg,0,2023-24
2,8,662,100.0,100.0,9,97032,0,0,6,-6,176.3,1,,DEF,1.5,2.7,6,Virgil,2.2,40,2,153.8,313,False,911.2,,,,,3177,,66,0,0,0,97032.jpg,3.2,1,0,van Dijk,17.7,False,,a,11,14,449.0,117,3077693,0,2412488,0,0.3,17.7,Virgil,3,2023-24
0,5,263,,,2,441428,0,0,0,0,58.8,1,,DEF,3.3,7.0,15,Jarell,6.5,15,2,49.4,626,False,331.6,,,,,1188,,40,0,0,0,441428.jpg,2.9,0,0,Quansah,0.5,False,,a,11,14,104.0,49,89101,0,45958,0,1.6,12.2,Quansah,1,2023-24
0,0,7,,,0,491970,0,0,-1,1,5.3,0,,MID,0.5,0.5,0,Bobby,0.0,0,0,3.6,627,False,11.6,,,,,86,,44,0,0,0,491970.jpg,1.0,0,0,Clark,0.0,False,,a,11,14,19.0,5,2475,0,3054,0,0.0,1.1,Clark,0,2023-24
0,0,3,0.0,0.0,0,496208,0,0,-2,2,0.8,0,,MID,0.0,0.0,0,Ben,0.0,0,0,0.1,628,False,0.2,,,,,13,Knee injury - Unknown return date,43,0,0,0,496208.jpg,1.0,0,0,Doak,0.0,False,,i,11,14,0.0,1,5746,0,8657,0,0.0,0.2,Doak,0,2023-24
0,0,8,,,0,491501,0,0,-1,1,0.4,0,,MID,0.5,0.5,0,James,0.0,0,0,0.1,629,False,1.0,,,,,3,,44,0,0,0,491501.jpg,1.0,0,0,McConnell,0.0,False,,a,11,14,0.0,3,1712,0,2249,0,0.0,0.7,McConnell,0,2023-24
0,0,250,100.0,100.0,6,158983,0,0,-1,1,269.5,0,,MID,2.3,2.5,2,Wataru,2.0,16,1,60.1,668,False,281.6,,,,,1714,,54,0,0,0,158983.jpg,1.6,0,0,Endo,0.1,False,,a,11,14,53.0,47,23832,0,21131,0,0.4,8.7,Endo,10,2023-24
0,3,176,100.0,100.0,3,441266,0,0,0,0,229.4,0,,MID,3.3,1.7,1,Ryan,1.2,17,1,61.5,708,False,187.0,,,,,1110,,50,0,0,0,441266.jpg,1.7,0,0,Gravenberch,0.1,False,,a,11,14,198.0,45,32973,0,30130,0,0.2,9.0,Gravenberch,0,2023-24
0,0,0,0.0,0.0,0,462491,0,0,0,0,0.0,0,,DEF,0.0,0.0,0,Luke,0.0,0,0,0.0,726,False,0.0,,,,,0,Has Joined Wigan Athletic on loan until the end of the season,40,0,0,0,462491.jpg,0.0,0,0,Chambers,0.0,False,,u,11,14,0.0,0,2003,0,2116,0,0.0,0.0,Chambers,0,2023-24
0,0,0,,,0,519328,0,0,-1,1,0.0,0,,DEF,0.5,0.5,0,Callum,0.0,0,0,0.0,728,False,0.0,,,,,0,,39,0,0,0,519328.jpg,0.0,0,0,Scanlon,0.0,False,,a,11,14,0.0,0,4766,0,3080,0,0.0,0.0,Scanlon,0,2023-24
0,0,0,,,0,591386,0,0,0,0,0.0,0,,MID,0.5,0.5,0,Treymaurice,0.0,0,0,0.0,743,False,0.0,,,,,0,,45,0,0,0,591386.jpg,0.0,0,0,Nyoni,0.0,False,,a,11,14,0.0,0,329,0,299,0,0.0,0.0,Nyoni,0,2023-24
0,0,0,0.0,0.0,0,443629,0,0,0,0,0.0,0,,GK,0.0,0.0,0,Marcelo,0.0,0,0,0.0,756,False,0.0,,,,,0,On loan to St Patrick’s Athletic until the end of the season,40,0,0,0,443629.jpg,0.0,0,0,de Araújo Pitaluga Filho,0.0,False,,u,11,14,0.0,0,132,0,172,0,0.0,0.0,Pitaluga,0,2023-24
3,7,211,100.0,100.0,3,492777,0,0,1,-1,215.8,2,,DEF,0.5,0.7,1,Conor,0.2,7,1,60.6,757,False,230.4,,,,,752,,41,1,0,0,492777.jpg,4.5,0,0,Bradley,2.1,False,,a,11,14,160.0,50,1390600,0,1175255,0,0.0,12.2,Bradley,2,2023-24
0,0,2,0.0,0.0,0,430992,0,0,0,0,0.3,0,,DEF,0.0,0.0,0,Owen,0.0,0,0,0.5,782,False,5.0,,,,,7,On loan to Dundee until the end of the season,45,0,0,0,430992.jpg,1.0,0,0,Beck,0.0,False,,u,11,14,0.0,1,64,0,80,0,0.0,0.2,Beck,0,2023-24
