name,web_name,position,team,element,kickoff_time,opponent_team,total_points,value,was_home,team_last_5_points_h2h,team_last_5_points_vs_all,tot_assists_last_5_h2h,tot_assists_last_5,tot_bonus_last_5_h2h,tot_bonus_last_5,tot_bps_last_5_h2h,tot_bps_last_5,tot_clean_sheets_last_5_h2h,tot_clean_sheets_last_5,tot_goals_conceded_last_5_h2h,tot_goals_conceded_last_5,tot_goals_scored_last_5_h2h,tot_goals_scored_last_5,tot_own_goals_last_5_h2h,tot_own_goals_last_5,tot_penalties_missed_last_5_h2h,tot_penalties_missed_last_5,tot_penalties_saved_last_5_h2h,tot_penalties_saved_last_5,tot_red_cards_last_5_h2h,tot_red_cards_last_5,tot_yellow_cards_last_5_h2h,tot_yellow_cards_last_5,tot_saves_last_5_h2h,tot_saves_last_5,tot_total_points_last_5_h2h,tot_total_points_last_5,tot_team_points_last_5_h2h,tot_team_points_last_5,avg_ict_index_last_5_h2h,avg_ict_index_last_5,avg_influence_last_5_h2h,avg_influence_last_5,avg_creativity_last_5_h2h,avg_creativity_last_5,avg_threat_last_5_h2h,avg_threat_last_5,avg_selected_last_5_h2h,avg_selected_last_5,avg_minutes_last_5_h2h,avg_minutes_last_5
Leif Davis,Davis,DEF,Ipswich Town,267,2024-08-17T11:30:00Z,Manchester City,1.0,45,False,0,0,0,0,0,0,0,-2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,9,1.0,1.0,5.0,6.0,2.0,2.0,0.0,0.0,108613.0,116625.0,34.0,36.0
Virgil van Dijk,Virgil,DEF,Liverpool,339,2024-08-17T11:30:00Z,Brentford,4.0,60,True,10,10,1,0,3,0,107,96,2,2,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,18,11,12,4.0,3.0,22.0,18.0,6.0,1.0,8.0,14.0,1345491.0,1578557.0,81.0,90.0
Konstantinos Mavropanos,Mavropanos,DEF,West Ham United,528,2024-08-17T16:30:00Z,Crystal Palace,1.0,45,False,2,2,0,0,0,0,23,35,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1.0,2.0,8.0,13.0,0.0,0.0,2.0,2.0,5440.0,10936.0,36.0,54.0
Matt Turner,Turner,GK,Crystal Palace,445,2024-08-17T14:00:00Z,West Ham United,1.0,40,True,4,4,0,0,0,0,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,7,7,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,940017.0,1210607.0,9.0,9.0
Juan Larios López,Larios,DEF,Southampton,464,2024-08-17T14:00:00Z,Nottingham Forest,0.0,40,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,6231.0,0.0,0.0
Harry Toffolo,Toffolo,DEF,Nottingham Forest,444,2024-08-17T14:00:00Z,Southampton,0.5,45,False,3,3,0,0,0,0,6,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,7,1.0,1.0,4.0,7.0,1.0,1.0,1.0,2.0,7770.0,12828.0,11.0,34.0
Toby Collyer,Collyer,MID,Manchester United,613,2024-08-16T19:00:00Z,Brighton & Hove Albion,0.0,45,False,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,91.0,0.0,0.0
Caleb Wiley,Wiley,DEF,Chelsea,575,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.0,40,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5717.0,5717.0,0.0,0.0
Ethan Pinnock,Pinnock,DEF,Brentford,104,2024-08-18T13:00:00Z,Liverpool,0.5,45,False,13,13,0,0,0,0,49,59,0,1,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,5,9,5.0,2.0,21.0,17.0,0.0,0.0,24.0,6.0,180304.0,121701.0,72.0,90.0
William Saliba,Saliba,DEF,Arsenal,18,2024-08-17T14:00:00Z,Aston Villa,5.5,60,False,15,15,0,0,0,3,77,122,0,3,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,28,9,15,3.0,3.0,19.0,20.0,4.0,5.0,2.0,6.0,3234927.0,3740647.0,90.0,90.0
Altay Bayindir,Bayindir,GK,Manchester United,367,2024-08-16T19:00:00Z,Brighton & Hove Albion,0.0,45,False,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5607.0,7450.0,0.0,0.0
Rodrigo Bentancur,Bentancur,MID,Tottenham Hotspur,480,2024-08-19T19:00:00Z,Everton,0.5,50,True,5,5,1,0,0,0,31,39,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,5,9,8,1.0,2.0,5.0,6.0,5.0,4.0,3.0,13.0,19163.0,9327.0,38.0,52.0
Dominic Solanke-Mitchell,Solanke,FWD,Tottenham Hotspur,82,2024-08-19T19:00:00Z,Everton,2.0,75,True,5,5,0,0,0,0,17,34,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,10.0,10.0,19.0,19.0,15.0,15.0,61.0,61.0,2587953.0,2587953.0,90.0,90.0
Chris Richards,C.Richards,DEF,Crystal Palace,194,2024-08-18T13:00:00Z,West Ham United,0.0,45,True,5,5,0,1,0,2,26,82,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,19,11,10,1.0,3.0,9.0,19.0,1.0,5.0,0.0,6.0,40468.0,96896.0,44.0,79.0
Rayan Aït-Nouri,Aït-Nouri,DEF,Wolverhampton Wanderers,533,2024-08-17T14:00:00Z,Chelsea,1.0,45,True,1,1,1,0,1,0,45,40,1,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,0,2.0,3.0,7.0,13.0,4.0,8.0,4.0,6.0,77871.0,347957.0,54.0,78.0
James Justin,Justin,DEF,Leicester City,295,2024-08-19T19:00:00Z,Fulham,2.0,45,False,6,6,0,0,3,0,63,30,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,6,3.0,2.0,19.0,10.0,3.0,4.0,9.0,2.0,814457.0,37114.0,54.0,36.0
Joshua Zirkzee,Zirkzee,FWD,Manchester United,389,2024-08-16T19:00:00Z,Brighton & Hove Albion,8.0,70,False,15,15,0,0,3,6,33,66,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,16,3,6,5.0,5.0,33.0,33.0,2.0,2.0,17.0,17.0,172194.0,172194.0,29.0,29.0
Martin Ødegaard,Ødegaard,MID,Arsenal,13,2024-08-17T14:00:00Z,Aston Villa,2.5,85,False,15,15,1,2,3,2,83,84,1,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,21,9,15,8.0,8.0,17.0,22.0,41.0,38.0,23.0,21.0,2259461.0,1773880.0,86.0,90.0
Cesare Casadei,Casadei,MID,Chelsea,158,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.0,45,False,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5408.0,4568.0,0.0,0.0
Jaden Philogene,Jaden,MID,Aston Villa,569,2024-08-17T16:30:00Z,Arsenal,0.0,55,True,12,12,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,6,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,7043.0,7043.0,16.0,16.0
Mario Lemina,Mario Jr.,MID,Wolverhampton Wanderers,557,2024-08-17T14:00:00Z,Chelsea,1.5,50,True,1,1,0,0,3,0,78,53,1,0,6,11,1,0,0,0,0,0,0,0,0,0,2,1,0,0,16,7,9,0,4.0,3.0,24.0,19.0,4.0,2.0,7.0,5.0,11841.0,10594.0,84.0,81.0
Adam Wharton,Wharton,MID,Crystal Palace,216,2024-08-18T13:00:00Z,West Ham United,2.0,50,True,3,3,0,1,0,0,35,73,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,9,3.0,3.0,14.0,16.0,10.0,7.0,9.0,7.0,22732.0,18751.0,66.0,82.0
Luis Sinisterra,Sinisterra,MID,Bournemouth,80,2024-08-17T14:00:00Z,Newcastle United,2.0,50,True,4,4,0,0,0,0,5,14,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,2,3.0,1.0,4.0,3.0,4.0,1.0,20.0,9.0,8149.0,9541.0,28.0,25.0
Michael Keane,Keane,DEF,Everton,228,2024-08-17T14:00:00Z,Tottenham Hotspur,1.5,40,False,1,1,0,0,2,0,30,8,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,4,2.0,1.0,11.0,6.0,0.0,0.0,10.0,5.0,46388.0,73642.0,36.0,36.0
Omar Richards,O.Richards,DEF,Nottingham Forest,438,2024-08-17T14:00:00Z,Southampton,0.0,45,False,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2196.0,3322.0,0.0,0.0
Álex Moreno Lopera,Alex Moreno,DEF,Nottingham Forest,26,2024-08-17T16:30:00Z,Southampton,0.0,45,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60127.0,60127.0,0.0,0.0
Stephy Mavididi,Mavididi,MID,Leicester City,298,2024-08-19T19:00:00Z,Fulham,1.0,55,False,6,6,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2.0,2.0,6.0,6.0,14.0,14.0,0.0,0.0,46533.0,46533.0,11.0,11.0
Anthony Gordon,Gordon,MID,Newcastle United,398,2024-08-17T14:00:00Z,Bournemouth,3.5,75,False,15,15,0,0,1,0,47,70,0,1,4,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,14,14,5,10,5.0,6.0,15.0,16.0,20.0,30.0,16.0,15.0,841656.0,2325267.0,63.0,63.0
Diego Carlos Santos Silva,Diego Carlos,DEF,Aston Villa,35,2024-08-17T16:30:00Z,Arsenal,0.0,45,True,10,10,0,0,1,0,54,40,2,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,3,7,5,1.0,2.0,9.0,13.0,0.0,0.0,4.0,7.0,35445.0,48694.0,39.0,57.0
Facundo Pellistri Rebollo,Pellistri,MID,Manchester United,384,2024-08-16T19:00:00Z,Brighton & Hove Albion,0.5,50,False,15,15,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9258.0,10076.0,2.0,1.0
Trent Alexander-Arnold,Alexander-Arnold,DEF,Liverpool,311,2024-08-17T11:30:00Z,Brentford,4.5,70,True,10,10,1,0,4,3,103,101,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,19,11,12,4.0,6.0,15.0,13.0,24.0,35.0,5.0,10.0,1871745.0,1584020.0,70.0,82.0
Josh King,King,MID,Fulham,604,2024-08-16T19:00:00Z,Leicester City,0.0,45,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3797.0,3797.0,0.0,0.0
Wanya Marçal-Madivádua,Marcal,MID,Leicester City,297,2024-08-19T19:00:00Z,Fulham,0.0,45,False,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4212.0,4212.0,0.0,0.0
Jamal Lewis,Lewis,DEF,Newcastle United,408,2024-08-17T14:00:00Z,Bournemouth,0.0,40,False,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5462.0,10996.0,0.0,0.0
Jørgen Strand Larsen,Strand Larsen,FWD,Wolverhampton Wanderers,566,2024-08-17T14:00:00Z,Chelsea,2.0,55,True,0,0,0,0,0,0,2,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3.0,3.0,2.0,2.0,2.0,2.0,23.0,23.0,17027.0,17027.0,83.0,83.0
Jack Harrison,Harrison,MID,Everton,224,2024-08-17T14:00:00Z,Tottenham Hotspur,2.0,55,False,1,1,0,0,3,0,59,34,0,0,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,1,4,4.0,4.0,11.0,9.0,7.0,13.0,19.0,16.0,100941.0,14361.0,65.0,52.0
Riccardo Calafiori,Calafiori,DEF,Arsenal,578,2024-08-17T14:00:00Z,Aston Villa,0.0,60,False,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226287.0,226287.0,0.0,0.0
Luke Cundle,Cundle,MID,Wolverhampton Wanderers,540,2024-08-17T14:00:00Z,Chelsea,0.0,45,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11058.0,3840.0,0.0,0.0
Jan Bednarek,Bednarek,DEF,Southampton,455,2024-08-17T14:00:00Z,Nottingham Forest,2.0,40,True,3,3,0,0,0,0,29,68,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,1,2.0,2.0,13.0,17.0,5.0,5.0,1.0,1.0,48756.0,52770.0,57.0,86.0
André Onana,Onana,GK,Manchester United,383,2024-08-16T19:00:00Z,Brighton & Hove Albion,7.5,50,False,15,15,0,0,1,1,75,120,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,18,16,25,6,12,2.0,2.0,23.0,24.0,0.0,0.0,0.0,0.0,1787744.0,1402268.0,90.0,90.0
Odsonne Edouard,Edouard,FWD,Leicester City,198,2024-08-18T13:00:00Z,Fulham,4.0,55,False,5,5,0,0,2,0,49,17,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,7,4,10,5.0,3.0,15.0,5.0,9.0,8.0,22.0,13.0,292590.0,125563.0,52.0,34.0
Deivid Washington de Souza Eugênio,Deivid,FWD,Chelsea,165,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.0,50,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6790.0,7182.0,0.0,0.0
Lewis O'Brien,O'Brien,MID,Nottingham Forest,439,2024-08-17T14:00:00Z,Southampton,0.0,50,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.0,689.0,0.0,0.0
Bukayo Saka,Saka,MID,Arsenal,17,2024-08-17T14:00:00Z,Aston Villa,11.0,100,False,15,15,1,1,2,6,92,119,0,3,6,0,2,3,0,0,0,0,0,0,0,0,1,2,0,0,26,35,9,15,11.0,14.0,32.0,38.0,32.0,45.0,47.0,52.0,4186690.0,4703003.0,88.0,66.0
Alex Mighten,Mighten,MID,Nottingham Forest,435,2024-08-17T14:00:00Z,Southampton,0.0,45,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.0,2525.0,0.0,0.0
Djed Spence,Spence,DEF,Tottenham Hotspur,504,2024-08-19T19:00:00Z,Everton,0.5,45,True,5,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23739.0,19174.0,0.0,0.0
Hamza Choudhury,Choudhury,MID,Leicester City,287,2024-08-19T19:00:00Z,Fulham,0.0,45,False,5,5,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8813.0,13152.0,12.0,0.0
Wesley Fofana,W.Fofana,DEF,Chelsea,189,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.5,45,False,1,1,0,0,0,0,16,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,9,1.0,1.0,5.0,3.0,1.0,0.0,1.0,2.0,73001.0,8807.0,25.0,27.0
Lucas Digne,Digne,DEF,Aston Villa,36,2024-08-17T16:30:00Z,Arsenal,0.5,45,True,10,10,1,0,3,0,76,56,2,0,7,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18,4,7,5,3.0,4.0,14.0,15.0,11.0,22.0,4.0,1.0,284769.0,268526.0,70.0,85.0
Joe Aribo,Aribo,MID,Southampton,452,2024-08-17T14:00:00Z,Nottingham Forest,2.0,50,True,0,0,0,0,0,0,18,36,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,5.0,5.0,15.0,15.0,28.0,28.0,9.0,9.0,4540.0,4540.0,69.0,69.0
Fábio Ferreira Vieira,Fábio Vieira,MID,Arsenal,1,2024-08-17T14:00:00Z,Aston Villa,0.0,55,False,15,15,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,15,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,9528.0,7020.0,2.0,0.0
Guglielmo Vicario,Vicario,GK,Tottenham Hotspur,508,2024-08-19T19:00:00Z,Everton,1.5,50,True,5,5,0,0,2,0,61,96,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,12,11,8,13,5,8,3.0,2.0,34.0,19.0,0.0,0.0,0.0,0.0,687585.0,704114.0,90.0,90.0
Nathan Fraser,Fraser,FWD,Wolverhampton Wanderers,546,2024-08-17T14:00:00Z,Chelsea,0.0,45,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132588.0,208001.0,0.0,0.0
Christian Walton,Walton,GK,Ipswich Town,283,2024-08-17T11:30:00Z,Manchester City,2.0,45,False,0,0,0,0,0,0,9,18,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,4,3,4,1.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,78487.0,58743.0,30.0,36.0
Matthijs de Ligt,De Ligt,DEF,Manchester United,593,2024-08-16T19:00:00Z,Brighton & Hove Albion,1.0,50,False,15,15,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314129.0,314129.0,9.0,9.0
Jack Hinshelwood,Hinshelwood,MID,Brighton & Hove Albion,126,2024-08-17T14:00:00Z,Manchester United,1.5,50,True,15,15,0,0,0,0,7,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,7,0.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1878.0,3335.0,11.0,27.0
Antoine Semenyo,Semenyo,MID,Bournemouth,78,2024-08-17T14:00:00Z,Newcastle United,6.0,55,True,4,4,0,0,2,1,49,55,1,0,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,17,19,6,2,4.0,6.0,15.0,15.0,5.0,11.0,18.0,32.0,141068.0,168532.0,55.0,82.0
Will Dennis,Dennis,GK,Bournemouth,599,2024-08-17T14:00:00Z,Newcastle United,0.0,40,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42293.0,30969.0,0.0,0.0
Omari Giraud-Hutchinson,Hutchinson,MID,Ipswich Town,274,2024-08-17T11:30:00Z,Manchester City,1.0,55,False,0,0,0,0,0,0,11,22,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,3.0,3.0,7.0,7.0,2.0,2.0,18.0,18.0,51791.0,51791.0,90.0,90.0
Dane Scarlett,Scarlett,FWD,Tottenham Hotspur,500,2024-08-19T19:00:00Z,Everton,0.0,45,True,5,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11570.0,17832.0,0.0,3.0
Joe Lumley,Lumley,GK,Southampton,466,2024-08-17T14:00:00Z,Nottingham Forest,0.0,40,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25648.0,25648.0,0.0,0.0
Dwight McNeil,McNeil,MID,Everton,230,2024-08-17T14:00:00Z,Tottenham Hotspur,1.0,55,False,1,1,0,1,0,0,45,62,0,1,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,13,2,4,4.0,3.0,13.0,7.0,25.0,17.0,2.0,1.0,35586.0,47247.0,80.0,77.0
Kim Ji-soo,Ji-soo,DEF,Brentford,96,2024-08-18T13:00:00Z,Liverpool,0.0,40,False,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20997.0,20997.0,0.0,0.0
Andy Irving,Irving,MID,West Ham United,576,2024-08-17T16:30:00Z,Crystal Palace,0.0,50,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056.0,2056.0,0.0,0.0
Karl Hein,Hein,GK,Arsenal,5,2024-08-17T14:00:00Z,Aston Villa,0.0,40,False,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9873.0,5621.0,0.0,0.0
Nathaniel Clyne,Clyne,DEF,Crystal Palace,196,2024-08-18T13:00:00Z,West Ham United,0.0,45,True,5,5,0,1,0,0,32,69,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,11,10,1.0,1.0,6.0,6.0,3.0,4.0,0.0,1.0,13301.0,14004.0,36.0,51.0
Saša Lukić,Lukić,MID,Fulham,249,2024-08-16T19:00:00Z,Leicester City,2.5,50,True,6,6,0,0,0,0,15,43,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,5,2.0,2.0,10.0,7.0,8.0,6.0,0.0,2.0,14406.0,27013.0,90.0,51.0
Kevin De Bruyne,De Bruyne,MID,Manchester City,345,2024-08-18T15:30:00Z,Ipswich Town,2.0,95,True,15,15,0,2,0,0,9,91,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,3,15,2.0,8.0,4.0,20.0,17.0,43.0,2.0,21.0,1002851.0,1540409.0,56.0,76.0
Norberto Murara Neto,Neto,GK,Arsenal,73,2024-08-17T14:00:00Z,Aston Villa,3.0,45,False,13,13,0,0,0,0,54,47,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,12,15,8,9,2,2,3.0,2.0,27.0,21.0,0.0,0.0,0.0,0.0,279785.0,378709.0,90.0,54.0
Tyrell Malacia,Malacia,DEF,Manchester United,379,2024-08-16T19:00:00Z,Brighton & Hove Albion,0.0,45,False,15,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82772.0,2434.0,0.0,0.0
Lucas Tolentino Coelho de Lima,L.Paquetá,MID,West Ham United,527,2024-08-17T16:30:00Z,Crystal Palace,3.5,60,False,2,2,1,0,0,0,56,62,0,0,12,10,0,1,0,0,0,0,0,0,0,0,1,3,0,0,14,14,1,3,4.0,5.0,16.0,20.0,15.0,21.0,4.0,10.0,128587.0,148741.0,84.0,80.0
Lewis Dunk,Dunk,DEF,Brighton & Hove Albion,120,2024-08-17T14:00:00Z,Manchester United,4.0,45,True,15,15,0,0,0,0,65,62,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13,12,12,7,1.0,1.0,9.0,7.0,1.0,1.0,3.0,5.0,463404.0,545812.0,70.0,58.0
Mason Holgate,Holgate,DEF,Everton,225,2024-08-17T14:00:00Z,Tottenham Hotspur,0.5,40,False,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40460.0,53363.0,5.0,6.0
Kurt Zouma,Zouma,DEF,West Ham United,532,2024-08-17T16:30:00Z,Crystal Palace,1.0,45,False,2,2,0,0,0,0,35,41,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,1.0,2.0,7.0,15.0,0.0,0.0,0.0,0.0,178519.0,122471.0,49.0,63.0
Sékou Mara,Mara,FWD,Southampton,468,2024-08-17T14:00:00Z,Nottingham Forest,0.0,50,True,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9143.0,9075.0,21.0,6.0
Antony Matheus dos Santos,Antony,MID,Manchester United,365,2024-08-16T19:00:00Z,Brighton & Hove Albion,1.5,60,False,15,15,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,6,12,2.0,1.0,2.0,2.0,12.0,6.0,7.0,3.0,139701.0,57203.0,28.0,12.0
Kalvin Phillips,Phillips,MID,Ipswich Town,359,2024-08-17T11:30:00Z,Manchester City,0.0,50,False,1,1,0,0,0,0,23,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,54559.0,5912.0,36.0,0.0
Ibrahima Konaté,Konaté,DEF,Liverpool,326,2024-08-17T11:30:00Z,Brentford,1.5,50,True,10,10,0,0,0,0,47,25,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,2,11,12,2.0,1.0,7.0,7.0,1.0,0.0,9.0,0.0,154180.0,192668.0,68.0,22.0
Chadi Riad Dnanou,Chadi Riad,DEF,Crystal Palace,195,2024-08-18T13:00:00Z,West Ham United,0.0,45,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12507.0,12507.0,0.0,0.0
